comment
13.142825,-13.4557495,-16.048552,-64.26126,6.370247,-3.5986307,7.8901653,-0.9834767
6.0349708,14.238061,11.891128,50.671402,9.320677,-16.0262,3.218651,8.58307
6.0349708,14.238061,11.891128,50.671402,9.320677,-16.0262,3.218651,8.58307
22.55291,-18.641354,-5.25266,-44.547024,10.460616,1.0728837,4.649163,-1.7210842
71.77145,5.4314737,-4.7385697,2.43634,15.601517,-6.0796742,9.812415,0.782311
-88.26704,6.169081,1.0728837,29.504301,23.737553,7.6219444,-11.28763,2.4139884
-16.6744,-17.367306,1.1175872,-53.264206,13.72397,4.895032,-0.782311,10.527671
51.990154,-6.6608195,3.1068923,70.25153,24.11753,10.1253395,-6.1467295,7.1972613
-80.958015,20.541252,14.282764,-25.525692,4.269183,10.102988,12.829901,19.401314
29.325487,-13.4557495,-8.7395315,-9.141863,-3.397465,12.472273,-7.9795723,-2.3022296
67.14464,24.206938,-12.584032,55.074696,3.7550929,6.102026,5.4538255,12.651087
128.09784,-2.6598575,-6.2361364,-79.10282,-2.2128227,7.4431305,-9.901822,-17.970802
128.09784,-2.6598575,-6.2361364,-79.10282,-2.2128227,7.4431305,-9.901822,-17.970802
-209.34644,9.700657,12.56168,66.31763,-7.577241,9.477139,18.037857,-17.233194
-20.49655,-14.126302,16.696753,-28.990211,8.0913315,-6.5937643,7.241965,14.48393
-119.93945,17.032028,-8.8289385,-7.6889997,-0.53644186,-23.022297,14.036895,14.014544
-272.28894,13.366343,-6.79493,40.65782,5.7220464,-14.595689,-18.753113,-5.140901
56.840485,-5.2973633,-2.4810436,-66.45174,8.3372,-11.511148,18.73076,-5.4538255
56.840485,-5.2973633,-2.4810436,-66.45174,8.3372,-11.511148,18.73076,-5.4538255
64.17186,15.310945,-1.8551947,66.49644,-2.011657,1.3634564,-15.243889,12.7181425
-157.69156,-9.36538,-8.806587,-29.23608,11.555852,-5.7220464,2.43634,-18.70841
-157.69156,-9.36538,-8.806587,-29.23608,11.555852,-5.7220464,2.43634,-18.70841
129.66246,-16.629698,-11.712314,4.783273,25.816263,8.58307,8.7395315,4.8503284
1.3634564,-8.851291,6.9066887,43.138866,-5.476177,9.3877325,7.3537235,4.7609215
29.034916,-8.895994,3.0398371,-60.863796,-5.342067,-15.668572,-17.16614,-7.241965
47.408047,-3.3304098,5.0067906,70.31859,7.3760753,-18.820168,-4.7385697,-8.024276
-72.598465,-7.912517,-8.068979,-45.843426,-3.8444998,-5.5208807,14.059247,10.326506
-41.708355,4.537404,-0.06705523,8.471311,8.270145,6.549061,-12.584032,-1.832843
47.631565,15.825034,7.7113514,46.379868,-5.0291424,-9.924174,10.997058,-2.3916366
23.648146,-9.924174,-20.340086,-77.89583,6.3925986,-11.801721,-22.68702,5.6326394
-87.82,2.704561,-6.5937643,81.53916,-20.027163,26.039782,8.694828,-16.6744
-87.82,2.704561,-6.5937643,81.53916,-20.027163,26.039782,8.694828,-16.6744
164.59824,-28.364363,-4.4256454,-37.93091,-8.985401,-5.2079563,-22.999945,18.104912
164.59824,-28.364363,-4.4256454,-37.93091,-8.985401,-5.2079563,-22.999945,18.104912
-91.55274,6.7725782,9.477139,11.265279,3.6209824,5.6326394,11.466445,-3.2633545
12.0699415,8.672477,5.833805,30.599537,2.9280784,8.516014,2.6375058,7.1972613
-47.765675,-3.5092237,9.812415,-76.57707,11.622907,-18.171968,-11.15352,11.712314
-128.90251,6.884337,3.9786103,85.71893,-4.9173837,16.16031,0.3129244,4.0680175
-48.21271,-4.8279767,4.626811,-45.12817,-5.342067,-28.654936,-5.5432324,2.615154
-129.28249,5.76675,21.055342,10.751188,1.3634564,17.613174,-3.0845406,-12.919308
-32.208862,24.206938,0.37997964,41.730705,-14.506282,-6.0573225,11.354686,0.3576279
-148.70615,2.7269127,-1.6316773,-85.24955,-8.493663,15.713276,6.0573225,-0.42468312
-148.70615,2.7269127,-1.6316773,-85.24955,-8.493663,15.713276,6.0573225,-0.42468312
60.439114,13.679267,-17.121435,61.288483,-15.89209,-4.8503284,17.993155,2.0787122
11.354686,-8.113683,9.3877325,-42.55772,0.5587936,13.992191,-4.626811,11.019409
-48.57034,4.962087,4.649163,-4.3138866,20.876528,-11.600555,6.549061,-6.7725782
-48.57034,4.962087,4.649163,-4.3138866,20.876528,-11.600555,6.549061,-6.7725782
159.54675,0.33527616,13.478102,37.55093,18.037857,-17.30025,18.998981,5.230308
-31.068924,-13.701619,7.82311,-73.29137,-4.35859,0.871718,5.677343,-2.6822093
34.198166,17.859043,5.76675,72.01732,22.262337,1.7210842,-4.6938663,-13.83573
63.501305,5.9679155,-2.101064,-28.364363,-7.7113514,-3.0845406,5.051494,-2.7716162
-116.877266,-22.664667,16.383827,-17.16614,-3.129244,3.0398371,-26.263298,8.761884
-116.877266,-22.664667,16.383827,-17.16614,-3.129244,3.0398371,-26.263298,8.761884
-118.576,12.785197,0.73760754,33.505264,7.3537235,3.1739476,4.962087,-6.258488
86.098915,-10.997058,27.67146,-67.23405,-6.3925986,0.96112496,-3.4198167,-3.218651
40.836636,13.858081,-2.43634,71.816154,13.791026,-1.654029,7.577241,8.024276
174.4777,3.397465,-8.627773,-52.124268,-9.208919,-9.320677,16.182663,5.051494
119.96181,-1.8998982,13.656916,-2.4139884,-16.0262,-6.7502265,-6.638468,10.39356
-196.44948,18.283726,-9.454787,48.123302,7.130206,-6.3255434,8.560718,-1.3411046
-196.44948,18.283726,-9.454787,48.123302,7.130206,-6.3255434,8.560718,-1.3411046
171.84021,-15.154482,2.0563605,-63.4566,0.37997964,1.0952355,-11.332334,-0.11175872
267.68448,14.662744,4.2244797,64.931816,-7.398427,21.323563,-7.152558,15.243889
-113.23393,-13.187529,0.7152558,-48.21271,8.180738,-11.309982,1.3634564,-4.9397354
-28.766695,3.129244,1.139939,-7.331372,-8.024276,-0.58114535,-15.467406,0.1564622
-28.766695,3.129244,1.139939,-7.331372,-8.024276,-0.58114535,-15.467406,0.1564622
128.14255,10.50532,-2.3692849,36.67921,-0.6258488,6.8172817,-15.422703,-8.784235
-101.253395,-25.860968,25.548042,-74.40896,-25.436285,1.7657877,0.24586917,-16.741455
-72.71022,-4.6044593,-13.634563,70.11742,0.24586917,14.059247,39.33907,-0.44703487
-98.83941,-6.4820056,11.757017,-51.2749,-11.5335,2.3022296,4.1574244,15.51211
117.52547,-4.626811,-4.6044593,16.897919,10.348857,32.275917,23.268166,8.963049
-90.81513,20.407143,6.191433,37.148598,-8.0913315,-4.380942,-4.649163,11.377037
-22.82113,-17.859043,4.805625,-72.62081,0.3129244,3.8444998,-2.0563605,17.032028
-22.82113,-17.859043,4.805625,-72.62081,0.3129244,3.8444998,-2.0563605,17.032028
-45.686962,7.577241,-8.918345,75.19127,12.56168,0.22351743,-14.148654,1.3187529
99.84524,-6.102026,0.5587936,-56.840485,18.350782,-1.0728837,-15.89209,-18.70841
-153.64589,8.761884,-16.048552,18.619003,-9.410084,23.402275,10.63943,-1.6763808
-153.64589,8.761884,-16.048552,18.619003,-9.410084,23.402275,10.63943,-1.6763808
88.356445,1.564622,11.958183,32.208862,0.089406975,12.606383,-1.1175872,-9.723008
3.218651,-14.930964,-12.964011,-59.47799,4.023314,-0.6258488,-6.973744,8.247793
173.85187,17.993155,-11.712314,72.866684,-11.444093,-7.4431305,3.0621889,5.476177
67.65873,-16.316772,18.417837,-49.21854,0.29057267,-20.451845,-7.2643166,9.991229
202.23857,4.559756,10.013581,6.258488,-27.82792,5.587936,-7.0184474,19.401314
190.48155,5.6102877,8.136035,19.378962,19.177795,2.0340087,-9.097159,-1.050532
190.48155,5.6102877,8.136035,19.378962,19.177795,2.0340087,-9.097159,-1.050532
-16.964973,-6.951392,4.962087,-75.951225,17.657877,20.340086,1.6093255,7.1972613
104.114426,-9.186566,5.2750115,74.09603,-8.046628,-4.626811,4.984439,7.30902
76.57707,1.6093255,13.276936,-59.36623,-6.79493,-12.852253,8.7395315,9.655953
76.57707,1.6093255,13.276936,-59.36623,-6.79493,-12.852253,8.7395315,9.655953
-131.33885,-11.846424,21.144749,-20.049515,-20.00481,-10.862947,15.400352,29.683115
-104.896736,-1.5869738,13.098122,28.990211,7.152558,7.465482,-6.8172817,4.090369
269.94202,-30.264261,5.2973633,-89.29522,-15.64622,0.3129244,8.381904,-5.5432324
71.43617,24.22929,5.7220464,57.712204,-2.3916366,-2.1457675,2.011657,10.818244
81.80738,-17.859043,4.537404,-44.144695,-13.120474,-0.26822093,2.279878,9.499491
72.129074,20.362438,-9.186566,-13.321639,-21.077694,-1.1846424,-8.806587,-13.567509
-119.268906,20.675364,20.049515,17.121435,-12.651087,-0.7152558,2.615154,10.438264
-17.121435,4.023314,-2.972782,-70.83267,-11.421741,-0.42468312,3.822148,-4.87268
-17.121435,4.023314,-2.972782,-70.83267,-11.421741,-0.42468312,3.822148,-4.87268
43.652954,16.517939,-2.0340087,73.40313,2.101064,-5.923212,4.4256454,13.433398
15.757979,-0.6482006,12.293459,-66.116455,-15.132131,10.415913,-15.087427,1.654029
150.40488,3.9562585,-24.72103,20.943584,-5.76675,0.69290406,2.3469331,18.104912
-52.481895,7.577241,9.477139,55.611137,4.023314,15.802683,-10.214746,-0.53644186
131.13768,-5.587936,-5.7891016,-74.386604,4.537404,8.963049,-7.130206,-3.1515958
131.13768,-5.587936,-5.7891016,-74.386604,4.537404,8.963049,-7.130206,-3.1515958
177.89752,28.34201,-9.991229,70.56445,-7.666648,-23.111704,7.4431305,10.415913
111.78107,8.538366,-13.947488,-40.21079,15.869738,16.763807,-2.3022296,18.663706
71.48087,4.8503284,-17.121435,-10.237099,-8.046628,-19.423666,-2.4139884,-2.4810436
71.48087,4.8503284,-17.121435,-10.237099,-8.046628,-19.423666,-2.4139884,-2.4810436
62.987213,-15.467406,22.195282,43.250626,9.320677,10.728837,3.9786103,16.29442
